code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600201,生物股份,生物制药,内蒙,31.88,5.69,6.13,407381.47,301984.22,37778.75,124208.92,2.03,0.85,5.85,5.75,19990115,160980.7,2.63,16.58,20.09,76.29,46.96,19285
600378,天科股份,化工原料,四川,147.77,2.97,2.97,98892.15,69602.9,27617.27,15308.55,0.52,0.091,2.51,5.37,20010111,23510.76,0.79,-17.33,-37.26,27.72,6.92,19785
300261,雅本化学,农药化肥,江苏,189.37,5.15,5.37,188684.59,72050.78,79112.02,26101.53,0.49,0.04,1.89,5.34,20110906,19185.71,0.36,3.04,-55.25,30.33,4.53,9431
601998,中信银行,银行,北京,7.93,319.05,489.35,593105024.0,0.0,1783400.0,5863600.0,1.2,0.851,7.75,0.87,20070427,13666600.0,2.79,5.96,1.14,0.0,27.07,189431
000011,深物业A,区域地产,深圳,28.4,1.76,5.96,665435.63,562803.0,7393.2,11995.15,0.2,0.595,4.04,4.18,19920330,144163.2,2.42,91.12,126.28,57.63,17.23,47510
000650,仁和药业,中成药,江西,23.25,12.38,12.38,367579.69,183044.73,55321.63,30400.15,0.25,0.218,2.15,3.15,19961210,95573.61,0.77,44.38,2.09,35.45,10.39,100000
300270,中威电子,通信设备,浙江,85.74,1.45,2.73,88778.65,64503.63,5402.21,14612.5,0.54,0.12,2.25,6.07,20111012,18629.23,0.68,22.03,18.49,50.92,15.9,19043
600156,华升股份,纺织,湖南,437.77,4.02,4.02,115832.61,75492.93,13951.97,14295.8,0.36,0.024,1.75,5.9,19980527,13799.2,0.34,-22.3,1.25,4.31,1.6,22613
600605,汇通能源,商贸代理,上海,124.0,1.47,1.47,123847.2,52370.12,55751.76,17890.89,1.21,0.168,3.92,5.33,19920327,17019.49,1.16,16.68,141.58,4.24,1.15,10376
601011,宝泰隆,焦炭加工,黑龙江,290.19,13.09,13.68,867388.13,155590.38,203712.42,211757.95,1.55,0.018,3.12,2.24,20110309,70915.18,0.52,-4.01,-72.74,23.06,2.22,100566
600120,浙江东方,商贸代理,浙江,22.41,5.05,5.05,909767.69,343267.78,10757.82,4234.75,0.08,0.937,11.21,2.5,19971201,288359.34,5.7,-38.6,5.86,17.34,14.1,58524
002650,加加食品,食品,湖南,47.32,11.27,11.52,296342.63,82714.9,138466.44,20963.18,0.18,0.111,1.67,4.19,20120106,47897.34,0.42,5.05,10.15,28.14,9.54,37612
600348,阳泉煤业,煤炭开采,山西,100.72,24.05,24.05,3867660.5,1287889.63,1063493.38,0.0,0.0,0.053,5.58,1.27,20030821,743466.69,3.09,-7.72,-52.55,14.36,1.03,97026
002459,天业通联,工程机械,河北,479.51,2.04,3.89,131974.42,89551.5,32990.3,167438.81,4.31,0.028,3.15,5.66,20100810,-86870.28,-2.23,32.72,117.56,21.74,4.76,11227
002432,九安医疗,医疗保健,天津,0.0,3.72,4.33,234239.88,123177.75,20457.75,115886.15,2.68,-0.25,3.29,4.34,20100610,-18664.45,-0.43,10.93,-48.37,30.15,-28.98,66000
600227,赤天化,农药化肥,贵州,0.0,9.5,17.36,721444.44,204008.34,453613.25,252053.2,1.45,-0.24,2.69,2.67,20000221,11549.0,0.07,-3.07,-373.18,18.72,-12.23,75663
603866,桃李面包,食品,辽宁,44.64,0.59,4.5,236590.95,94263.81,98355.03,52761.78,1.17,0.968,4.57,9.45,20151222,93434.34,2.08,28.95,25.53,36.13,13.18,11973
600520,*ST中发,机械基件,安徽,0.0,1.54,1.58,79591.45,32211.43,14876.37,37950.73,2.4,-0.023,2.61,8.34,20020108,-13692.65,-0.86,2.74,80.9,18.82,-2.35,11781
002220,天宝股份,食品,辽宁,33.02,3.89,5.47,477933.94,235068.59,63759.48,100798.99,1.84,0.34,4.85,2.26,20080228,97998.02,1.79,-3.88,16.7,20.69,12.29,18758
002470,金正大,农药化肥,山东,15.42,27.09,31.4,1535236.25,838793.19,352823.38,111902.85,0.36,0.359,2.89,2.55,20100908,451041.31,1.44,7.28,2.6,14.02,6.47,62575
600315,上海家化,日用化工,上海,92.4,6.71,6.73,763244.75,541313.06,20652.77,112652.52,1.67,0.321,7.82,3.79,20010315,306830.19,4.56,-8.98,-90.23,61.26,4.06,36501
002088,鲁阳节能,矿物制品,山东,51.0,1.37,2.34,207998.13,113124.35,68730.43,53795.51,2.3,0.273,7.02,2.65,20061130,74026.06,3.16,5.98,88.34,31.72,7.73,13312
002197,证通电子,电器仪表,深圳,183.7,3.4,5.2,465608.44,283918.22,82276.56,180988.05,3.48,0.07,5.19,2.9,20071218,38039.46,0.73,89.02,3.45,29.23,3.34,59637
600015,华夏银行,银行,北京,6.22,106.86,106.86,227372320.0,0.0,1097500.0,2876100.0,2.69,1.368,12.01,0.95,20030912,5330100.0,4.99,10.25,5.07,0.0,30.71,121711
600653,申华控股,汽车服务,上海,0.0,17.46,19.46,906356.31,435491.59,170154.34,34654.98,0.18,-0.087,1.1,3.43,19901219,-15587.95,-0.08,46.11,-6252.04,0.83,-2.6,218529
600737,中粮糖业,食品,新疆,52.94,13.23,20.52,1690180.25,1112686.25,391747.41,412831.75,2.01,0.162,3.13,3.66,19960731,1392.7,0.01,1.29,348.02,12.41,3.86,187213
601989,中国重工,船舶,北京,124.57,183.62,183.62,19095918.0,12876884.0,3203518.5,2387969.5,1.3,0.046,3.33,2.3,20091216,1376245.25,0.75,-15.3,291.82,8.98,2.51,905318
600830,香溢融通,多元金融,浙江,48.44,4.54,4.54,331641.16,133841.77,11113.87,52450.71,1.15,0.238,4.44,2.6,19940224,92561.65,2.04,17.12,-23.76,10.4,5.42,40680
600130,波导股份,通信设备,浙江,191.95,7.68,7.68,143166.86,108890.01,11110.51,45592.21,0.59,0.04,1.3,5.94,20000706,-29991.01,-0.39,66.86,-49.48,5.45,0.97,100529
300244,迪安诊断,医疗保健,浙江,65.47,3.31,5.51,571751.38,257190.59,50735.73,86007.34,1.56,0.477,3.79,8.24,20110719,67910.68,1.23,105.79,50.33,31.49,6.87,27492
603885,吉祥航空,空运,上海,17.89,2.15,12.84,1749701.25,431462.41,788994.81,375271.66,2.92,1.05,5.95,3.95,20150527,235584.25,1.84,23.98,30.07,26.25,16.29,41439
002451,摩恩电气,电气设备,上海,999.96,4.12,4.39,181547.02,63919.01,33944.71,6827.16,0.16,0.015,1.52,12.89,20100720,14816.55,0.34,-8.66,-67.38,23.74,1.62,27860
002186,全 聚 德,酒店餐饮,北京,52.06,2.8,3.08,198045.88,107500.07,49079.85,53977.07,1.75,0.453,4.69,5.02,20071120,47184.26,1.53,-0.32,6.44,60.84,7.56,20274
600640,号百控股,酒店餐饮,上海,473.3,5.35,7.96,367014.38,259125.41,66774.56,135762.31,1.71,0.031,4.78,4.12,19930407,43479.4,0.55,-38.98,-50.24,15.83,1.47,29618
300183,东软载波,软件服务,山东,33.95,2.58,4.53,266098.41,198830.3,2369.55,87332.11,1.93,0.524,5.31,4.47,20110222,94747.28,2.09,16.17,18.76,63.56,34.59,24893
002833,弘亚数控,专用机械,广东,50.01,0.33,1.33,46296.12,17007.1,22125.15,357.63,0.03,0.9,3.66,16.41,20161228,21249.15,1.59,38.32,74.66,40.15,30.65,58133
600606,绿地控股,全国地产,上海,12.46,32.23,121.68,66438624.0,61166112.0,908215.38,901669.63,0.74,0.486,4.64,1.74,19920327,3073451.0,2.53,10.55,19.76,15.47,3.94,150906
600030,中信证券,证券,深圳,19.03,98.15,121.17,59743884.0,0.0,365947.03,5445852.5,4.49,0.855,11.78,1.38,20030106,4719229.0,3.89,-32.16,-47.65,0.0,27.28,563612
600519,贵州茅台,白酒,贵州,29.69,12.56,12.56,10514603.0,8350289.0,1124902.25,137496.44,1.09,9.923,54.64,7.19,20010827,5871924.5,46.74,15.05,9.11,91.64,46.81,53437
600284,浦东建设,建筑施工,上海,23.89,6.93,6.93,1108559.5,850653.5,13766.15,226849.92,3.27,0.518,7.6,1.63,20040316,197553.75,2.85,-19.79,-5.29,15.1,14.15,87767
600111,北方稀土,小金属,内蒙,982.4,36.33,36.33,1580087.63,1078247.13,220969.34,15597.85,0.04,0.009,2.27,5.46,19970924,333406.81,0.92,-20.64,-88.61,20.03,0.96,311564
600707,彩虹股份,元器件,陕西,0.0,7.36,7.37,686225.56,80470.0,282733.88,435178.81,5.91,-0.37,1.76,4.69,19960520,-401944.28,-5.46,43.54,-642.68,-4.38,-80.82,90915
002594,比亚迪,汽车整车,深圳,26.78,8.5,27.28,14507078.0,7824008.0,3748320.75,2447181.25,8.97,1.88,18.79,2.64,20110630,1623816.0,5.95,29.32,78.94,20.36,4.88,87639
603936,博敏电子,元器件,广东,92.82,0.56,1.67,182593.34,76570.57,79809.81,34337.15,2.05,0.234,5.5,5.27,20151209,37725.1,2.25,21.34,-10.78,16.39,4.12,26232
000989,九 芝 堂,中成药,湖南,29.21,3.22,8.69,468559.09,266024.28,119374.07,176319.8,2.03,0.533,4.54,4.57,20000628,112890.57,1.3,194.07,27.8,60.02,24.03,19204
002336,*ST人乐,超市连锁,深圳,82.8,3.39,4.0,565474.75,368683.53,90988.56,247589.8,6.19,0.151,5.77,2.17,20100113,-66838.72,-1.67,-9.46,112.74,23.1,0.6,20372
300034,钢研高纳,小金属,北京,92.59,4.19,4.2,179393.05,117807.11,48240.57,33170.28,0.79,0.229,3.1,6.84,20091225,47065.05,1.12,-3.97,-22.79,29.39,14.08,18107
600628,新世界,百货,上海,150.59,5.32,6.47,580944.31,228888.77,263533.91,163160.52,2.52,0.08,5.91,2.16,19930119,124845.47,1.93,-3.55,13.21,28.88,1.89,55959
600126,杭钢股份,普钢,浙江,31.36,9.27,25.98,2546231.0,1055146.88,1028924.38,1129462.5,4.35,0.28,5.46,1.56,19980311,-22994.99,-0.09,-19.39,215.4,8.66,3.77,58461
000421,南京公用,供气供热,江苏,25.54,3.92,5.73,704230.88,312128.41,272494.94,40491.73,0.71,0.336,4.18,2.05,19960806,124412.36,2.17,-2.42,-15.58,20.13,4.95,29898
002440,闰土股份,染料涂料,浙江,22.45,6.16,7.67,758387.63,402839.0,262044.75,153721.88,2.0,0.574,7.98,2.15,20100706,347670.5,4.53,-10.29,-35.18,31.61,14.43,31170
600960,渤海活塞,汽车配件,山东,164.25,5.13,9.51,330614.19,171724.88,81927.35,93120.49,0.98,0.039,3.94,2.19,20040407,53392.11,0.56,19.59,46.56,25.01,4.07,43414
300086,康芝药业,化学制药,海南,126.84,4.38,4.5,218946.22,147211.38,30383.21,110896.05,2.46,0.103,4.0,3.25,20100526,19963.65,0.44,15.06,-32.32,41.54,9.79,21761
600548,深高速,路桥,深圳,16.32,14.33,21.81,3238484.5,799963.38,102775.31,215114.75,0.99,0.536,5.81,1.51,20011225,541684.88,2.48,32.5,-24.69,44.11,25.8,22392
001696,宗申动力,摩托车,重庆,30.98,8.91,11.45,624738.19,383812.38,79966.96,54725.93,0.48,0.214,3.04,2.9,19970306,149410.72,1.3,-6.79,-16.33,19.82,7.32,107913
002021,中捷资源,纺织机械,浙江,0.0,5.68,6.88,161913.11,73706.0,33605.68,50035.28,0.73,-0.106,1.37,6.51,20040715,-28509.28,-0.41,-20.16,18.17,13.21,-15.2,29008
002274,华昌化工,农药化肥,江苏,259.16,4.9,6.35,634374.5,177902.52,335952.06,154951.23,2.44,0.026,4.42,2.03,20080925,22765.82,0.36,-15.26,-12.53,6.69,0.59,39529
002758,华通医药,医药商业,浙江,94.76,0.79,1.4,105923.32,74645.05,9727.28,20910.95,1.49,0.287,3.95,6.87,20150527,18277.8,1.31,3.12,-14.47,11.43,3.19,13701
002627,宜昌交运,公路,湖北,53.07,1.31,1.34,234803.7,102695.86,73893.0,39241.78,2.94,0.323,6.91,3.31,20111103,33702.87,2.52,17.93,9.33,13.2,3.4,10601
002187,广百股份,百货,广东,29.84,3.42,3.42,422370.31,227940.16,97989.13,91412.22,2.67,0.46,7.52,1.83,20071122,108469.77,3.17,-10.96,-37.1,18.88,2.42,19287
300123,太阳鸟,船舶,湖南,435.2,2.74,3.02,208355.2,100266.9,55272.63,62924.66,2.09,0.032,3.57,5.2,20100928,13954.12,0.46,22.9,164.99,25.17,2.39,22036
603366,日出东方,家用电器,江苏,25.15,8.0,8.0,489272.75,309422.25,66320.25,191865.81,2.4,0.278,4.7,1.98,20120521,86141.46,1.08,-8.69,60.39,40.59,13.38,38408
600287,江苏舜天,商贸代理,江苏,87.83,4.37,4.37,441329.19,233401.66,32042.22,19345.4,0.44,0.108,4.77,1.98,20000901,49904.65,1.14,-18.66,-38.34,10.99,0.99,38759
002506,协鑫集成,半导体,上海,85.56,22.08,50.46,1991826.25,1701126.38,91409.17,203992.75,0.4,0.041,0.75,6.31,20101118,-337655.16,-0.67,63.65,-44.44,14.71,2.23,229077
002096,南岭民爆,化工原料,湖南,155.64,3.71,3.71,445770.34,253019.55,91820.97,55659.55,1.5,0.091,5.52,2.57,20061222,93073.43,2.51,21.05,-69.07,24.78,1.27,15319
000663,永安林业,林业,福建,415.91,1.89,3.41,419123.44,220634.97,44412.01,160945.36,4.72,0.05,5.92,2.42,19961206,1876.65,0.06,202.22,54.1,19.85,0.79,28924
002267,陕天然气,供气供热,陕西,19.38,11.12,11.12,1048281.19,227797.41,638237.81,128990.01,1.16,0.372,4.68,2.05,20080813,227649.5,2.05,9.49,-3.23,14.06,8.24,34585
600338,西藏珠峰,铅锌,西藏,34.42,1.58,6.53,194729.75,74516.86,87570.11,2236.43,0.03,0.996,1.99,17.25,20001227,95100.7,1.46,-0.99,306.31,70.1,44.03,18511
002736,国信证券,证券,深圳,24.58,21.95,82.0,18894722.0,0.0,104325.5,676684.81,0.83,0.452,5.8,2.55,20141229,1593123.38,1.94,-56.1,-66.57,0.0,38.28,126258
601010,文峰股份,超市连锁,江苏,37.13,18.48,18.48,681294.0,254015.2,306830.59,83830.3,0.45,0.1,2.2,2.25,20110603,106300.77,0.58,-14.42,-27.38,18.64,3.83,170603
002583,海能达,通信设备,深圳,64.43,8.5,17.4,680813.69,405500.13,116163.97,198807.31,1.14,0.25,2.73,5.45,20110527,91838.52,0.53,38.66,58.71,49.03,11.7,29402
000883,湖北能源,火力发电,湖北,13.26,53.46,65.07,4070400.5,350025.28,2331785.25,1013497.38,1.56,0.281,3.54,1.4,19980519,573378.69,0.88,22.68,2.57,39.78,26.68,141811
600276,恒瑞医药,化学制药,江苏,49.72,23.44,23.47,1433005.88,1139322.13,167689.06,43818.51,0.19,1.103,5.28,10.39,20001018,840130.0,3.58,19.08,19.22,87.07,23.34,27295
002303,美盈森,造纸,深圳,54.51,10.21,15.42,336036.91,183950.52,76519.07,1615.79,0.01,0.137,1.79,5.58,20091103,100228.36,0.65,20.4,11.02,29.69,12.68,45358
000631,顺发恒业,区域地产,吉林,33.14,21.66,24.33,1663939.88,1482042.38,1135.43,139033.5,0.57,0.16,2.3,2.17,19961122,145788.81,0.6,4.64,12.06,27.69,10.08,37727
002290,中科新材,家用电器,江苏,134.42,1.52,2.43,190298.06,148043.2,23906.39,77525.31,3.19,0.13,4.96,4.06,20090903,14377.3,0.59,-13.69,-9.65,16.26,3.79,18175
000058,深 赛 格,元器件,深圳,221.61,5.38,12.36,250980.95,125573.32,3715.53,50655.35,0.41,0.034,1.9,5.31,19961226,9214.13,0.07,-11.8,0.22,14.0,8.42,74391
603123,翠微股份,百货,北京,69.82,3.68,5.24,510222.69,180584.91,205716.22,173578.56,3.31,0.109,5.51,1.84,20120503,50342.44,0.96,-7.52,-38.79,20.03,1.47,18848
000616,海航投资,全国地产,辽宁,0.0,14.3,14.3,891754.13,595265.13,8673.63,20155.42,0.14,-0.017,3.05,1.66,19961108,241756.95,1.69,-45.25,-141.07,40.27,-8.92,95163
000983,西山煤电,煤炭开采,山西,73.83,31.51,31.51,5388217.5,1420132.0,2275267.75,93211.74,0.3,0.138,5.21,1.95,20000726,981858.0,3.12,5.11,207.75,31.45,2.21,146745
600726,华电能源,火力发电,黑龙江,29.56,15.35,19.67,2466771.75,363515.09,1533834.88,150095.36,0.76,0.129,1.76,2.9,19960701,-33850.98,-0.17,-7.47,62.43,14.72,4.29,219962
600403,*ST大有,煤炭开采,河南,0.0,23.91,23.91,1456781.5,459837.09,721236.19,32854.75,0.14,-0.821,2.77,1.85,20031009,327598.5,1.37,12.04,-52.34,6.53,-37.88,31182
000506,中润资源,区域地产,山东,1090.84,9.29,9.29,344189.81,248393.02,44622.82,5149.33,0.06,0.007,1.67,6.13,19930312,42381.69,0.46,49.09,121.52,44.98,1.18,58000
002328,新朋股份,汽车配件,上海,48.03,3.25,4.48,390966.75,206223.61,122593.5,120383.55,2.69,0.16,5.14,2.0,20091230,59339.66,1.32,4.42,-0.46,11.46,2.27,36528
600768,宁波富邦,铝,浙江,151.98,1.34,1.34,72143.55,44892.4,19454.56,404.11,0.03,0.137,0.48,43.23,19961111,-8702.19,-0.65,-7.1,134.71,4.23,2.42,9241
600563,法拉电子,元器件,福建,29.01,2.25,2.25,229126.55,167062.67,33488.95,26196.86,1.16,1.217,8.81,5.34,20021210,133810.16,5.95,3.1,15.14,42.02,25.42,15996
002538,司尔特,农药化肥,安徽,27.32,7.0,7.18,431891.69,227035.22,85152.15,137451.45,1.91,0.287,4.38,2.39,20110118,94430.88,1.31,-12.78,7.24,18.66,9.67,50641
600306,*ST商城,百货,辽宁,0.0,1.77,1.78,209700.34,48542.84,116180.97,20389.11,1.14,-0.49,-0.74,-21.35,20001226,-53190.69,-2.99,-25.46,13.41,18.13,-12.56,13549
600363,联创光电,元器件,江西,34.01,4.43,4.43,378687.84,204750.44,48530.45,63513.4,1.43,0.353,4.63,3.46,20010329,86075.42,1.94,2.43,27.97,15.76,8.54,40827
002039,黔源电力,水力发电,贵州,37.84,3.05,3.05,1748627.63,70294.0,1657700.75,114406.01,3.75,0.424,6.97,2.31,20050303,54587.13,1.79,-28.96,-63.94,49.37,6.76,20500
300126,锐奇股份,轻工机械,上海,223.93,2.1,3.06,133861.66,92332.93,19815.97,47779.94,1.56,0.036,3.41,3.17,20101013,21127.02,0.69,-0.02,6.1,23.98,2.47,20729
600600,青岛啤酒,啤酒,山东,42.15,6.96,13.51,3007715.75,1260956.5,1144761.13,344418.97,2.55,0.772,12.08,2.7,19930827,1002572.88,7.42,-5.53,-39.09,41.53,4.0,29070
300424,航新科技,航空,广东,161.38,0.69,1.33,103759.78,60913.05,27274.61,30312.88,2.28,0.277,6.4,9.33,20150422,38192.94,2.87,-3.19,-25.85,43.28,13.85,14595
600566,济川药业,中成药,湖北,28.83,7.81,8.1,498761.16,276103.19,143178.2,157603.77,1.95,1.17,4.52,7.36,20010822,152183.63,1.88,24.15,36.06,85.24,19.97,10149
600794,保税科技,仓储物流,江苏,276.71,10.72,12.12,363856.0,153377.95,112837.32,26596.51,0.22,0.02,1.66,3.4,19970306,45193.21,0.37,31.8,0.41,23.76,2.93,85373
002266,浙富控股,电气设备,浙江,165.9,14.8,19.79,562742.44,221207.77,54586.98,12953.12,0.07,0.025,1.48,3.8,20080806,72183.65,0.36,75.93,1.16,27.03,6.76,155456
600226,升华拜克,农药化肥,浙江,82.86,10.95,17.25,337119.0,164833.45,59959.51,11803.0,0.07,0.137,1.55,7.29,19991116,29667.44,0.17,-0.46,68.43,12.36,23.43,42661
600148,长春一东,汽车配件,吉林,351.26,1.42,1.42,86276.31,65467.88,18100.4,8911.74,0.63,0.073,2.64,12.93,19980520,10772.5,0.76,7.26,187.6,32.28,2.67,18420
000815,美利云,造纸,宁夏,0.0,3.17,6.95,268950.06,171272.59,49929.71,195984.77,2.82,-0.13,2.73,6.31,19980609,-82877.38,-1.19,-9.26,68.42,6.89,-17.05,20784
600895,张江高科,园区开发,上海,52.28,15.49,15.49,1789650.0,780800.56,27744.08,264697.41,1.71,0.25,5.04,3.46,19960422,271292.72,1.75,49.53,12.69,44.7,25.77,142828
600234,ST山水,文教休闲,山西,249.13,2.02,2.02,49885.35,2530.54,213.83,32897.26,1.62,0.07,0.48,36.79,20000615,-44741.93,-2.21,88.33,188.58,71.66,69.18,14731
600593,大连圣亚,旅游景点,辽宁,35.18,0.92,0.92,97211.77,45705.7,22281.27,19775.53,2.15,0.753,4.75,7.43,20020711,12862.88,1.4,-2.3,-7.93,62.49,25.77,5567
603618,杭电股份,电气设备,浙江,59.61,2.63,6.87,397200.66,332622.72,32307.4,100126.52,1.46,0.21,3.25,3.63,20150217,48383.45,0.7,10.12,0.74,17.64,3.96,68205
002010,传化智联,染料涂料,浙江,76.52,4.13,32.58,1561380.63,956878.5,126043.36,593712.31,1.82,0.176,3.41,5.25,20040629,174830.36,0.54,-4.65,66.28,21.77,14.27,15010
000572,海马汽车,汽车整车,海南,42.65,16.42,16.45,1819813.0,663280.63,311690.84,376545.72,2.29,0.14,4.56,1.31,19940808,198928.66,1.21,14.03,41.71,13.62,1.66,95129
600575,皖江物流,水运,安徽,49.6,14.23,39.08,1848050.63,408784.91,1106223.75,498186.44,1.27,0.121,2.03,2.96,20030328,-108888.11,-0.28,-13.71,-17.85,16.92,7.0,30834
000939,凯迪生态,新型电力,湖北,105.48,10.61,19.65,3602557.25,1145824.88,1248755.5,399835.34,2.03,0.086,5.02,2.41,19990923,180450.92,0.92,41.85,-26.78,31.75,4.96,62174
000966,长源电力,火力发电,湖北,9.47,11.08,11.08,931169.38,122643.22,668819.69,95768.46,0.86,0.48,3.25,1.86,20000316,144681.52,1.31,-13.83,-31.62,26.54,13.7,54401
300253,卫宁健康,软件服务,上海,25.04,6.0,8.4,303006.53,129395.2,1950.07,83629.46,1.0,0.57,2.72,6.7,20110818,51465.1,0.61,33.78,412.22,54.62,78.55,57348
002382,蓝帆医疗,医疗保健,山东,33.42,4.84,4.94,158701.48,83999.36,52115.69,35547.75,0.72,0.366,2.63,4.66,20100402,46740.98,0.95,-14.59,6.38,27.16,14.05,20755
000802,北京文化,旅游服务,北京,25.72,3.8,7.26,527662.25,331443.56,4545.16,326750.28,4.5,0.86,6.08,3.04,19980108,60356.28,0.83,165.22,2361.29,53.64,56.38,41595
000589,黔轮胎Ａ,汽车配件,贵州,512.35,7.45,7.75,1026651.13,510607.66,383317.5,183544.38,2.37,0.009,4.62,1.34,19960308,71692.03,0.92,15.25,-91.27,12.91,0.17,65680
300290,荣科科技,软件服务,辽宁,123.22,1.6,3.21,111206.6,78514.06,7283.2,30066.65,0.94,0.101,2.74,4.53,20120216,22832.49,0.71,-7.25,-36.02,31.78,6.45,22707
002362,汉王科技,电脑设备,北京,254.18,1.76,2.17,93873.18,61439.05,19408.67,98339.93,4.53,0.098,3.58,6.96,20100303,-45383.3,-2.09,14.13,342.09,48.07,5.13,46799
000792,盐湖股份,农药化肥,青海,102.59,18.33,18.57,8294589.0,1502589.0,3661343.25,1040689.69,5.6,0.184,13.2,1.43,19970904,873663.69,4.7,-4.76,-38.95,42.68,3.29,61727
000166,申万宏源,证券,新疆,23.29,71.85,200.57,27548924.0,0.0,134391.55,444494.59,0.22,0.27,2.61,2.41,20150126,1665316.38,0.83,-51.68,-55.5,0.0,36.75,331418
600288,大恒科技,软件服务,北京,0.0,4.37,4.37,296090.41,195758.3,35400.09,18708.6,0.43,-0.01,3.37,3.74,20001129,72912.93,1.67,1.35,-151.67,22.83,-0.26,54365
600611,大众交通,公共交通,上海,26.78,15.63,23.64,1593802.25,601216.81,191125.41,14323.87,0.06,0.236,3.92,1.61,19920807,277288.78,1.17,37.82,9.16,30.83,18.26,180427
603955,大千生态,环境保护,江苏,79.18,0.22,0.87,157274.13,118076.47,447.52,30958.35,3.56,0.801,10.53,6.02,20170310,27676.27,3.18,13.62,15.55,25.65,11.65,22110
603567,珍宝岛,中成药,黑龙江,32.2,2.73,8.49,628790.31,461419.25,111017.42,122516.02,1.44,0.447,4.91,3.9,20150424,189281.7,2.23,14.92,28.82,64.32,26.04,33881
600460,士兰微,半导体,浙江,84.02,12.47,12.47,508780.41,245181.05,135646.34,17373.48,0.14,0.077,1.99,3.24,20030311,91633.97,0.73,23.29,140.47,24.67,4.04,81824
002428,云南锗业,小金属,云南,0.0,6.42,6.53,190580.41,45049.1,96051.0,32796.55,0.5,-0.158,2.26,5.76,20100608,40622.96,0.62,-25.83,-269.01,7.25,-34.6,52194
002350,北京科锐,电气设备,北京,127.84,2.18,2.28,220044.72,149299.47,42239.03,49223.76,2.16,0.115,5.06,3.86,20100203,32540.18,1.43,32.63,361.48,24.88,2.27,11584
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,935253.13,328799.47,329949.0,145306.69,1.43,-0.121,3.01,2.17,19960808,53006.55,0.52,-7.8,-679.74,55.99,-16.56,36707
600545,新疆城建,建筑施工,新疆,0.0,6.76,6.76,1005817.5,744883.06,31763.25,56261.46,0.83,-0.337,2.71,4.82,20031203,43235.0,0.64,-27.15,-830.97,8.71,-7.15,100941
000785,武汉中商,百货,湖北,1608.75,2.51,2.51,286734.72,122625.36,71242.78,7361.7,0.29,0.008,3.08,4.24,19970711,23656.0,0.94,-9.0,104.25,21.01,0.05,20235
600597,光明乳业,乳制品,上海,28.65,12.24,12.31,1607981.0,759986.69,603593.06,177495.45,1.44,0.458,4.06,3.23,20020828,165288.55,1.34,4.3,34.63,38.68,2.79,46150
600436,片仔癀,中成药,福建,49.74,6.03,6.03,469800.69,325471.47,24363.4,60714.32,1.01,0.797,5.64,9.38,20030616,178155.63,2.95,22.06,28.91,54.68,29.59,60397
300171,东富龙,医疗保健,上海,34.71,3.34,6.34,406165.44,324387.03,40179.71,116923.7,1.84,0.293,4.54,2.99,20110201,92053.05,1.45,-11.03,-32.56,44.76,18.78,36394
002309,中利集团,电气设备,江苏,0.0,3.71,6.41,2623270.5,2051853.63,365946.31,333211.88,5.2,-0.24,8.43,1.61,20091127,139487.75,2.17,52.12,50.99,17.12,-1.88,29514
002092,中泰化学,化工原料,新疆,15.81,9.84,21.46,4666825.5,1402221.0,2498418.25,927993.63,4.32,0.95,7.59,1.79,20061208,306819.13,1.43,41.84,5959.14,26.36,7.89,87874
002087,新野纺织,纺织,河南,29.72,6.76,8.17,788542.88,478517.81,217046.52,104167.27,1.28,0.16,3.53,1.93,20061130,90820.85,1.11,38.46,38.76,19.07,4.8,35014
